.draw	date	hosp	location
1202	2023-10-21	1	UT
1202	2023-10-22	2	UT
1202	2023-10-23	0	UT
1202	2023-10-24	1	UT
1202	2023-10-25	2	UT
1202	2023-10-26	1	UT
1202	2023-10-27	1	UT
1202	2023-10-28	0	UT
1202	2023-10-29	0	UT
1202	2023-10-30	0	UT
1202	2023-10-31	1	UT
1202	2023-11-01	2	UT
1202	2023-11-02	3	UT
1202	2023-11-03	0	UT
1202	2023-11-04	2	UT
1202	2023-11-05	0	UT
1202	2023-11-06	1	UT
1202	2023-11-07	0	UT
1202	2023-11-08	1	UT
1202	2023-11-09	0	UT
1202	2023-11-10	2	UT
1202	2023-11-11	1	UT
1202	2023-11-12	0	UT
1202	2023-11-13	1	UT
1202	2023-11-14	1	UT
1202	2023-11-15	4	UT
1202	2023-11-16	1	UT
1202	2023-11-17	3	UT
1202	2023-11-18	1	UT
1202	2023-11-19	2	UT
1221	2023-10-21	0	UT
1221	2023-10-22	0	UT
1221	2023-10-23	0	UT
1221	2023-10-24	0	UT
1221	2023-10-25	0	UT
1221	2023-10-26	0	UT
1221	2023-10-27	0	UT
1221	2023-10-28	0	UT
1221	2023-10-29	0	UT
1221	2023-10-30	0	UT
1221	2023-10-31	0	UT
1221	2023-11-01	0	UT
1221	2023-11-02	0	UT
1221	2023-11-03	0	UT
1221	2023-11-04	0	UT
1221	2023-11-05	0	UT
1221	2023-11-06	0	UT
1221	2023-11-07	0	UT
1221	2023-11-08	0	UT
1221	2023-11-09	0	UT
1221	2023-11-10	0	UT
1221	2023-11-11	0	UT
1221	2023-11-12	0	UT
1221	2023-11-13	0	UT
1221	2023-11-14	0	UT
1221	2023-11-15	0	UT
1221	2023-11-16	0	UT
1221	2023-11-17	0	UT
1221	2023-11-18	0	UT
1221	2023-11-19	0	UT
1224	2023-10-21	0	UT
1224	2023-10-22	0	UT
1224	2023-10-23	1	UT
1224	2023-10-24	1	UT
1224	2023-10-25	1	UT
1224	2023-10-26	0	UT
1224	2023-10-27	0	UT
1224	2023-10-28	0	UT
1224	2023-10-29	0	UT
1224	2023-10-30	0	UT
1224	2023-10-31	0	UT
1224	2023-11-01	1	UT
1224	2023-11-02	0	UT
1224	2023-11-03	1	UT
1224	2023-11-04	0	UT
1224	2023-11-05	0	UT
1224	2023-11-06	0	UT
1224	2023-11-07	0	UT
1224	2023-11-08	3	UT
1224	2023-11-09	1	UT
1224	2023-11-10	0	UT
1224	2023-11-11	0	UT
1224	2023-11-12	0	UT
1224	2023-11-13	0	UT
1224	2023-11-14	0	UT
1224	2023-11-15	3	UT
1224	2023-11-16	2	UT
1224	2023-11-17	3	UT
1224	2023-11-18	0	UT
1224	2023-11-19	0	UT
1293	2023-10-21	0	UT
1293	2023-10-22	1	UT
1293	2023-10-23	5	UT
1293	2023-10-24	4	UT
1293	2023-10-25	0	UT
1293	2023-10-26	1	UT
1293	2023-10-27	3	UT
1293	2023-10-28	1	UT
1293	2023-10-29	6	UT
1293	2023-10-30	6	UT
1293	2023-10-31	3	UT
1293	2023-11-01	4	UT
1293	2023-11-02	7	UT
1293	2023-11-03	4	UT
1293	2023-11-04	8	UT
1293	2023-11-05	6	UT
1293	2023-11-06	7	UT
1293	2023-11-07	5	UT
1293	2023-11-08	4	UT
1293	2023-11-09	14	UT
1293	2023-11-10	4	UT
1293	2023-11-11	8	UT
1293	2023-11-12	5	UT
1293	2023-11-13	17	UT
1293	2023-11-14	17	UT
1293	2023-11-15	15	UT
1293	2023-11-16	16	UT
1293	2023-11-17	23	UT
1293	2023-11-18	14	UT
1293	2023-11-19	12	UT
1349	2023-10-21	1	UT
1349	2023-10-22	0	UT
1349	2023-10-23	0	UT
1349	2023-10-24	2	UT
1349	2023-10-25	1	UT
1349	2023-10-26	1	UT
1349	2023-10-27	0	UT
1349	2023-10-28	0	UT
1349	2023-10-29	1	UT
1349	2023-10-30	2	UT
1349	2023-10-31	2	UT
1349	2023-11-01	0	UT
1349	2023-11-02	0	UT
1349	2023-11-03	2	UT
1349	2023-11-04	0	UT
1349	2023-11-05	0	UT
1349	2023-11-06	0	UT
1349	2023-11-07	1	UT
1349	2023-11-08	2	UT
1349	2023-11-09	1	UT
1349	2023-11-10	1	UT
1349	2023-11-11	0	UT
1349	2023-11-12	1	UT
1349	2023-11-13	2	UT
1349	2023-11-14	0	UT
1349	2023-11-15	1	UT
1349	2023-11-16	0	UT
1349	2023-11-17	1	UT
1349	2023-11-18	0	UT
1349	2023-11-19	1	UT
1358	2023-10-21	0	UT
1358	2023-10-22	1	UT
1358	2023-10-23	0	UT
1358	2023-10-24	1	UT
1358	2023-10-25	1	UT
1358	2023-10-26	2	UT
1358	2023-10-27	2	UT
1358	2023-10-28	0	UT
1358	2023-10-29	1	UT
1358	2023-10-30	3	UT
1358	2023-10-31	0	UT
1358	2023-11-01	1	UT
1358	2023-11-02	0	UT
1358	2023-11-03	6	UT
1358	2023-11-04	1	UT
1358	2023-11-05	1	UT
1358	2023-11-06	3	UT
1358	2023-11-07	1	UT
1358	2023-11-08	4	UT
1358	2023-11-09	2	UT
1358	2023-11-10	11	UT
1358	2023-11-11	1	UT
1358	2023-11-12	3	UT
1358	2023-11-13	4	UT
1358	2023-11-14	6	UT
1358	2023-11-15	7	UT
1358	2023-11-16	6	UT
1358	2023-11-17	6	UT
1358	2023-11-18	4	UT
1358	2023-11-19	4	UT
1382	2023-10-21	5	UT
1382	2023-10-22	1	UT
1382	2023-10-23	1	UT
1382	2023-10-24	3	UT
1382	2023-10-25	3	UT
1382	2023-10-26	3	UT
1382	2023-10-27	2	UT
1382	2023-10-28	2	UT
1382	2023-10-29	1	UT
1382	2023-10-30	3	UT
1382	2023-10-31	3	UT
1382	2023-11-01	3	UT
1382	2023-11-02	3	UT
1382	2023-11-03	1	UT
1382	2023-11-04	6	UT
1382	2023-11-05	2	UT
1382	2023-11-06	2	UT
1382	2023-11-07	2	UT
1382	2023-11-08	4	UT
1382	2023-11-09	2	UT
1382	2023-11-10	7	UT
1382	2023-11-11	1	UT
1382	2023-11-12	6	UT
1382	2023-11-13	1	UT
1382	2023-11-14	3	UT
1382	2023-11-15	3	UT
1382	2023-11-16	1	UT
1382	2023-11-17	3	UT
1382	2023-11-18	2	UT
1382	2023-11-19	2	UT
1395	2023-10-21	0	UT
1395	2023-10-22	0	UT
1395	2023-10-23	0	UT
1395	2023-10-24	1	UT
1395	2023-10-25	2	UT
1395	2023-10-26	4	UT
1395	2023-10-27	1	UT
1395	2023-10-28	0	UT
1395	2023-10-29	1	UT
1395	2023-10-30	1	UT
1395	2023-10-31	0	UT
1395	2023-11-01	2	UT
1395	2023-11-02	2	UT
1395	2023-11-03	2	UT
1395	2023-11-04	1	UT
1395	2023-11-05	0	UT
1395	2023-11-06	2	UT
1395	2023-11-07	1	UT
1395	2023-11-08	4	UT
1395	2023-11-09	1	UT
1395	2023-11-10	3	UT
1395	2023-11-11	1	UT
1395	2023-11-12	3	UT
1395	2023-11-13	3	UT
1395	2023-11-14	6	UT
1395	2023-11-15	4	UT
1395	2023-11-16	6	UT
1395	2023-11-17	3	UT
1395	2023-11-18	4	UT
1395	2023-11-19	0	UT
1483	2023-10-21	2	UT
1483	2023-10-22	2	UT
1483	2023-10-23	5	UT
1483	2023-10-24	4	UT
1483	2023-10-25	3	UT
1483	2023-10-26	4	UT
1483	2023-10-27	2	UT
1483	2023-10-28	1	UT
1483	2023-10-29	2	UT
1483	2023-10-30	3	UT
1483	2023-10-31	3	UT
1483	2023-11-01	2	UT
1483	2023-11-02	4	UT
1483	2023-11-03	4	UT
1483	2023-11-04	0	UT
1483	2023-11-05	2	UT
1483	2023-11-06	5	UT
1483	2023-11-07	1	UT
1483	2023-11-08	2	UT
1483	2023-11-09	7	UT
1483	2023-11-10	5	UT
1483	2023-11-11	2	UT
1483	2023-11-12	4	UT
1483	2023-11-13	12	UT
1483	2023-11-14	11	UT
1483	2023-11-15	7	UT
1483	2023-11-16	3	UT
1483	2023-11-17	3	UT
1483	2023-11-18	2	UT
1483	2023-11-19	0	UT
1639	2023-10-21	0	UT
1639	2023-10-22	0	UT
1639	2023-10-23	0	UT
1639	2023-10-24	0	UT
1639	2023-10-25	1	UT
1639	2023-10-26	2	UT
1639	2023-10-27	1	UT
1639	2023-10-28	1	UT
1639	2023-10-29	0	UT
1639	2023-10-30	1	UT
1639	2023-10-31	0	UT
1639	2023-11-01	0	UT
1639	2023-11-02	0	UT
1639	2023-11-03	0	UT
1639	2023-11-04	1	UT
1639	2023-11-05	3	UT
1639	2023-11-06	0	UT
1639	2023-11-07	0	UT
1639	2023-11-08	0	UT
1639	2023-11-09	0	UT
1639	2023-11-10	1	UT
1639	2023-11-11	0	UT
1639	2023-11-12	0	UT
1639	2023-11-13	0	UT
1639	2023-11-14	0	UT
1639	2023-11-15	0	UT
1639	2023-11-16	1	UT
1639	2023-11-17	0	UT
1639	2023-11-18	0	UT
1639	2023-11-19	2	UT
1640	2023-10-21	2	UT
1640	2023-10-22	0	UT
1640	2023-10-23	0	UT
1640	2023-10-24	3	UT
1640	2023-10-25	1	UT
1640	2023-10-26	2	UT
1640	2023-10-27	0	UT
1640	2023-10-28	1	UT
1640	2023-10-29	1	UT
1640	2023-10-30	3	UT
1640	2023-10-31	2	UT
1640	2023-11-01	1	UT
1640	2023-11-02	2	UT
1640	2023-11-03	0	UT
1640	2023-11-04	0	UT
1640	2023-11-05	0	UT
1640	2023-11-06	1	UT
1640	2023-11-07	0	UT
1640	2023-11-08	3	UT
1640	2023-11-09	1	UT
1640	2023-11-10	1	UT
1640	2023-11-11	1	UT
1640	2023-11-12	0	UT
1640	2023-11-13	2	UT
1640	2023-11-14	1	UT
1640	2023-11-15	3	UT
1640	2023-11-16	2	UT
1640	2023-11-17	0	UT
1640	2023-11-18	0	UT
1640	2023-11-19	2	UT
1648	2023-10-21	1	UT
1648	2023-10-22	0	UT
1648	2023-10-23	0	UT
1648	2023-10-24	2	UT
1648	2023-10-25	1	UT
1648	2023-10-26	0	UT
1648	2023-10-27	4	UT
1648	2023-10-28	0	UT
1648	2023-10-29	1	UT
1648	2023-10-30	1	UT
1648	2023-10-31	1	UT
1648	2023-11-01	1	UT
1648	2023-11-02	0	UT
1648	2023-11-03	2	UT
1648	2023-11-04	0	UT
1648	2023-11-05	0	UT
1648	2023-11-06	3	UT
1648	2023-11-07	2	UT
1648	2023-11-08	0	UT
1648	2023-11-09	1	UT
1648	2023-11-10	1	UT
1648	2023-11-11	0	UT
1648	2023-11-12	1	UT
1648	2023-11-13	1	UT
1648	2023-11-14	1	UT
1648	2023-11-15	1	UT
1648	2023-11-16	1	UT
1648	2023-11-17	1	UT
1648	2023-11-18	1	UT
1648	2023-11-19	1	UT
1659	2023-10-21	1	UT
1659	2023-10-22	0	UT
1659	2023-10-23	1	UT
1659	2023-10-24	2	UT
1659	2023-10-25	0	UT
1659	2023-10-26	0	UT
1659	2023-10-27	2	UT
1659	2023-10-28	0	UT
1659	2023-10-29	0	UT
1659	2023-10-30	1	UT
1659	2023-10-31	0	UT
1659	2023-11-01	3	UT
1659	2023-11-02	4	UT
1659	2023-11-03	3	UT
1659	2023-11-04	0	UT
1659	2023-11-05	0	UT
1659	2023-11-06	2	UT
1659	2023-11-07	1	UT
1659	2023-11-08	1	UT
1659	2023-11-09	0	UT
1659	2023-11-10	1	UT
1659	2023-11-11	0	UT
1659	2023-11-12	0	UT
1659	2023-11-13	3	UT
1659	2023-11-14	0	UT
1659	2023-11-15	2	UT
1659	2023-11-16	0	UT
1659	2023-11-17	0	UT
1659	2023-11-18	0	UT
1659	2023-11-19	0	UT
1698	2023-10-21	1	UT
1698	2023-10-22	0	UT
1698	2023-10-23	1	UT
1698	2023-10-24	0	UT
1698	2023-10-25	1	UT
1698	2023-10-26	1	UT
1698	2023-10-27	1	UT
1698	2023-10-28	0	UT
1698	2023-10-29	0	UT
1698	2023-10-30	2	UT
1698	2023-10-31	2	UT
1698	2023-11-01	0	UT
1698	2023-11-02	1	UT
1698	2023-11-03	0	UT
1698	2023-11-04	1	UT
1698	2023-11-05	2	UT
1698	2023-11-06	1	UT
1698	2023-11-07	0	UT
1698	2023-11-08	0	UT
1698	2023-11-09	0	UT
1698	2023-11-10	1	UT
1698	2023-11-11	2	UT
1698	2023-11-12	0	UT
1698	2023-11-13	1	UT
1698	2023-11-14	3	UT
1698	2023-11-15	4	UT
1698	2023-11-16	2	UT
1698	2023-11-17	1	UT
1698	2023-11-18	0	UT
1698	2023-11-19	1	UT
1759	2023-10-21	0	UT
1759	2023-10-22	0	UT
1759	2023-10-23	0	UT
1759	2023-10-24	0	UT
1759	2023-10-25	0	UT
1759	2023-10-26	0	UT
1759	2023-10-27	1	UT
1759	2023-10-28	0	UT
1759	2023-10-29	0	UT
1759	2023-10-30	0	UT
1759	2023-10-31	0	UT
1759	2023-11-01	0	UT
1759	2023-11-02	0	UT
1759	2023-11-03	0	UT
1759	2023-11-04	0	UT
1759	2023-11-05	0	UT
1759	2023-11-06	0	UT
1759	2023-11-07	0	UT
1759	2023-11-08	0	UT
1759	2023-11-09	0	UT
1759	2023-11-10	0	UT
1759	2023-11-11	0	UT
1759	2023-11-12	0	UT
1759	2023-11-13	1	UT
1759	2023-11-14	0	UT
1759	2023-11-15	1	UT
1759	2023-11-16	0	UT
1759	2023-11-17	0	UT
1759	2023-11-18	0	UT
1759	2023-11-19	0	UT
1781	2023-10-21	1	UT
1781	2023-10-22	2	UT
1781	2023-10-23	2	UT
1781	2023-10-24	2	UT
1781	2023-10-25	0	UT
1781	2023-10-26	1	UT
1781	2023-10-27	0	UT
1781	2023-10-28	0	UT
1781	2023-10-29	2	UT
1781	2023-10-30	1	UT
1781	2023-10-31	2	UT
1781	2023-11-01	4	UT
1781	2023-11-02	3	UT
1781	2023-11-03	1	UT
1781	2023-11-04	1	UT
1781	2023-11-05	0	UT
1781	2023-11-06	4	UT
1781	2023-11-07	4	UT
1781	2023-11-08	2	UT
1781	2023-11-09	1	UT
1781	2023-11-10	5	UT
1781	2023-11-11	2	UT
1781	2023-11-12	1	UT
1781	2023-11-13	3	UT
1781	2023-11-14	5	UT
1781	2023-11-15	2	UT
1781	2023-11-16	0	UT
1781	2023-11-17	3	UT
1781	2023-11-18	0	UT
1781	2023-11-19	1	UT
1842	2023-10-21	1	UT
1842	2023-10-22	0	UT
1842	2023-10-23	0	UT
1842	2023-10-24	0	UT
1842	2023-10-25	1	UT
1842	2023-10-26	1	UT
1842	2023-10-27	0	UT
1842	2023-10-28	0	UT
1842	2023-10-29	0	UT
1842	2023-10-30	0	UT
1842	2023-10-31	0	UT
1842	2023-11-01	0	UT
1842	2023-11-02	0	UT
1842	2023-11-03	2	UT
1842	2023-11-04	0	UT
1842	2023-11-05	1	UT
1842	2023-11-06	1	UT
1842	2023-11-07	2	UT
1842	2023-11-08	0	UT
1842	2023-11-09	0	UT
1842	2023-11-10	0	UT
1842	2023-11-11	0	UT
1842	2023-11-12	0	UT
1842	2023-11-13	1	UT
1842	2023-11-14	0	UT
1842	2023-11-15	0	UT
1842	2023-11-16	0	UT
1842	2023-11-17	2	UT
1842	2023-11-18	1	UT
1842	2023-11-19	0	UT
1848	2023-10-21	0	UT
1848	2023-10-22	0	UT
1848	2023-10-23	0	UT
1848	2023-10-24	0	UT
1848	2023-10-25	0	UT
1848	2023-10-26	0	UT
1848	2023-10-27	0	UT
1848	2023-10-28	1	UT
1848	2023-10-29	0	UT
1848	2023-10-30	0	UT
1848	2023-10-31	0	UT
1848	2023-11-01	0	UT
1848	2023-11-02	0	UT
1848	2023-11-03	1	UT
1848	2023-11-04	0	UT
1848	2023-11-05	0	UT
1848	2023-11-06	0	UT
1848	2023-11-07	0	UT
1848	2023-11-08	0	UT
1848	2023-11-09	0	UT
1848	2023-11-10	2	UT
1848	2023-11-11	0	UT
1848	2023-11-12	0	UT
1848	2023-11-13	0	UT
1848	2023-11-14	0	UT
1848	2023-11-15	1	UT
1848	2023-11-16	0	UT
1848	2023-11-17	0	UT
1848	2023-11-18	0	UT
1848	2023-11-19	0	UT
1941	2023-10-21	1	UT
1941	2023-10-22	0	UT
1941	2023-10-23	1	UT
1941	2023-10-24	2	UT
1941	2023-10-25	2	UT
1941	2023-10-26	2	UT
1941	2023-10-27	0	UT
1941	2023-10-28	0	UT
1941	2023-10-29	0	UT
1941	2023-10-30	3	UT
1941	2023-10-31	1	UT
1941	2023-11-01	1	UT
1941	2023-11-02	2	UT
1941	2023-11-03	4	UT
1941	2023-11-04	1	UT
1941	2023-11-05	1	UT
1941	2023-11-06	1	UT
1941	2023-11-07	1	UT
1941	2023-11-08	1	UT
1941	2023-11-09	3	UT
1941	2023-11-10	4	UT
1941	2023-11-11	0	UT
1941	2023-11-12	0	UT
1941	2023-11-13	2	UT
1941	2023-11-14	1	UT
1941	2023-11-15	2	UT
1941	2023-11-16	3	UT
1941	2023-11-17	2	UT
1941	2023-11-18	3	UT
1941	2023-11-19	2	UT
2000	2023-10-21	0	UT
2000	2023-10-22	1	UT
2000	2023-10-23	3	UT
2000	2023-10-24	3	UT
2000	2023-10-25	3	UT
2000	2023-10-26	5	UT
2000	2023-10-27	6	UT
2000	2023-10-28	2	UT
2000	2023-10-29	3	UT
2000	2023-10-30	7	UT
2000	2023-10-31	3	UT
2000	2023-11-01	5	UT
2000	2023-11-02	2	UT
2000	2023-11-03	13	UT
2000	2023-11-04	9	UT
2000	2023-11-05	9	UT
2000	2023-11-06	15	UT
2000	2023-11-07	21	UT
2000	2023-11-08	15	UT
2000	2023-11-09	15	UT
2000	2023-11-10	20	UT
2000	2023-11-11	15	UT
2000	2023-11-12	8	UT
2000	2023-11-13	22	UT
2000	2023-11-14	18	UT
2000	2023-11-15	27	UT
2000	2023-11-16	18	UT
2000	2023-11-17	34	UT
2000	2023-11-18	9	UT
2000	2023-11-19	20	UT
2022	2023-10-21	0	UT
2022	2023-10-22	0	UT
2022	2023-10-23	0	UT
2022	2023-10-24	0	UT
2022	2023-10-25	0	UT
2022	2023-10-26	0	UT
2022	2023-10-27	0	UT
2022	2023-10-28	0	UT
2022	2023-10-29	0	UT
2022	2023-10-30	0	UT
2022	2023-10-31	0	UT
2022	2023-11-01	0	UT
2022	2023-11-02	0	UT
2022	2023-11-03	0	UT
2022	2023-11-04	0	UT
2022	2023-11-05	0	UT
2022	2023-11-06	0	UT
2022	2023-11-07	0	UT
2022	2023-11-08	0	UT
2022	2023-11-09	0	UT
2022	2023-11-10	0	UT
2022	2023-11-11	0	UT
2022	2023-11-12	0	UT
2022	2023-11-13	0	UT
2022	2023-11-14	0	UT
2022	2023-11-15	0	UT
2022	2023-11-16	0	UT
2022	2023-11-17	0	UT
2022	2023-11-18	0	UT
2022	2023-11-19	0	UT
2048	2023-10-21	2	UT
2048	2023-10-22	0	UT
2048	2023-10-23	1	UT
2048	2023-10-24	1	UT
2048	2023-10-25	0	UT
2048	2023-10-26	1	UT
2048	2023-10-27	1	UT
2048	2023-10-28	1	UT
2048	2023-10-29	0	UT
2048	2023-10-30	3	UT
2048	2023-10-31	1	UT
2048	2023-11-01	0	UT
2048	2023-11-02	2	UT
2048	2023-11-03	1	UT
2048	2023-11-04	0	UT
2048	2023-11-05	0	UT
2048	2023-11-06	0	UT
2048	2023-11-07	1	UT
2048	2023-11-08	0	UT
2048	2023-11-09	1	UT
2048	2023-11-10	0	UT
2048	2023-11-11	0	UT
2048	2023-11-12	2	UT
2048	2023-11-13	2	UT
2048	2023-11-14	0	UT
2048	2023-11-15	1	UT
2048	2023-11-16	1	UT
2048	2023-11-17	0	UT
2048	2023-11-18	0	UT
2048	2023-11-19	4	UT
2058	2023-10-21	0	UT
2058	2023-10-22	1	UT
2058	2023-10-23	1	UT
2058	2023-10-24	1	UT
2058	2023-10-25	0	UT
2058	2023-10-26	2	UT
2058	2023-10-27	2	UT
2058	2023-10-28	1	UT
2058	2023-10-29	1	UT
2058	2023-10-30	1	UT
2058	2023-10-31	1	UT
2058	2023-11-01	1	UT
2058	2023-11-02	0	UT
2058	2023-11-03	0	UT
2058	2023-11-04	1	UT
2058	2023-11-05	0	UT
2058	2023-11-06	0	UT
2058	2023-11-07	1	UT
2058	2023-11-08	0	UT
2058	2023-11-09	0	UT
2058	2023-11-10	1	UT
2058	2023-11-11	0	UT
2058	2023-11-12	0	UT
2058	2023-11-13	0	UT
2058	2023-11-14	1	UT
2058	2023-11-15	0	UT
2058	2023-11-16	0	UT
2058	2023-11-17	0	UT
2058	2023-11-18	0	UT
2058	2023-11-19	0	UT
2063	2023-10-21	1	UT
2063	2023-10-22	0	UT
2063	2023-10-23	2	UT
2063	2023-10-24	3	UT
2063	2023-10-25	3	UT
2063	2023-10-26	5	UT
2063	2023-10-27	3	UT
2063	2023-10-28	2	UT
2063	2023-10-29	1	UT
2063	2023-10-30	2	UT
2063	2023-10-31	3	UT
2063	2023-11-01	3	UT
2063	2023-11-02	4	UT
2063	2023-11-03	3	UT
2063	2023-11-04	1	UT
2063	2023-11-05	1	UT
2063	2023-11-06	6	UT
2063	2023-11-07	6	UT
2063	2023-11-08	2	UT
2063	2023-11-09	4	UT
2063	2023-11-10	3	UT
2063	2023-11-11	4	UT
2063	2023-11-12	2	UT
2063	2023-11-13	3	UT
2063	2023-11-14	4	UT
2063	2023-11-15	10	UT
2063	2023-11-16	6	UT
2063	2023-11-17	4	UT
2063	2023-11-18	5	UT
2063	2023-11-19	1	UT
2110	2023-10-21	4	UT
2110	2023-10-22	1	UT
2110	2023-10-23	3	UT
2110	2023-10-24	2	UT
2110	2023-10-25	4	UT
2110	2023-10-26	8	UT
2110	2023-10-27	3	UT
2110	2023-10-28	3	UT
2110	2023-10-29	1	UT
2110	2023-10-30	11	UT
2110	2023-10-31	5	UT
2110	2023-11-01	6	UT
2110	2023-11-02	10	UT
2110	2023-11-03	9	UT
2110	2023-11-04	3	UT
2110	2023-11-05	5	UT
2110	2023-11-06	13	UT
2110	2023-11-07	24	UT
2110	2023-11-08	39	UT
2110	2023-11-09	18	UT
2110	2023-11-10	42	UT
2110	2023-11-11	13	UT
2110	2023-11-12	16	UT
2110	2023-11-13	53	UT
2110	2023-11-14	23	UT
2110	2023-11-15	34	UT
2110	2023-11-16	18	UT
2110	2023-11-17	42	UT
2110	2023-11-18	27	UT
2110	2023-11-19	6	UT
2119	2023-10-21	0	UT
2119	2023-10-22	0	UT
2119	2023-10-23	0	UT
2119	2023-10-24	0	UT
2119	2023-10-25	0	UT
2119	2023-10-26	0	UT
2119	2023-10-27	0	UT
2119	2023-10-28	0	UT
2119	2023-10-29	0	UT
2119	2023-10-30	0	UT
2119	2023-10-31	0	UT
2119	2023-11-01	0	UT
2119	2023-11-02	0	UT
2119	2023-11-03	0	UT
2119	2023-11-04	0	UT
2119	2023-11-05	0	UT
2119	2023-11-06	0	UT
2119	2023-11-07	0	UT
2119	2023-11-08	0	UT
2119	2023-11-09	0	UT
2119	2023-11-10	0	UT
2119	2023-11-11	0	UT
2119	2023-11-12	0	UT
2119	2023-11-13	0	UT
2119	2023-11-14	0	UT
2119	2023-11-15	0	UT
2119	2023-11-16	0	UT
2119	2023-11-17	0	UT
2119	2023-11-18	0	UT
2119	2023-11-19	0	UT
2139	2023-10-21	0	UT
2139	2023-10-22	0	UT
2139	2023-10-23	3	UT
2139	2023-10-24	0	UT
2139	2023-10-25	0	UT
2139	2023-10-26	2	UT
2139	2023-10-27	1	UT
2139	2023-10-28	1	UT
2139	2023-10-29	1	UT
2139	2023-10-30	2	UT
2139	2023-10-31	0	UT
2139	2023-11-01	0	UT
2139	2023-11-02	2	UT
2139	2023-11-03	0	UT
2139	2023-11-04	1	UT
2139	2023-11-05	0	UT
2139	2023-11-06	3	UT
2139	2023-11-07	2	UT
2139	2023-11-08	4	UT
2139	2023-11-09	5	UT
2139	2023-11-10	4	UT
2139	2023-11-11	1	UT
2139	2023-11-12	1	UT
2139	2023-11-13	1	UT
2139	2023-11-14	1	UT
2139	2023-11-15	1	UT
2139	2023-11-16	2	UT
2139	2023-11-17	4	UT
2139	2023-11-18	1	UT
2139	2023-11-19	1	UT
2155	2023-10-21	3	UT
2155	2023-10-22	1	UT
2155	2023-10-23	2	UT
2155	2023-10-24	3	UT
2155	2023-10-25	4	UT
2155	2023-10-26	8	UT
2155	2023-10-27	5	UT
2155	2023-10-28	0	UT
2155	2023-10-29	0	UT
2155	2023-10-30	1	UT
2155	2023-10-31	5	UT
2155	2023-11-01	1	UT
2155	2023-11-02	3	UT
2155	2023-11-03	8	UT
2155	2023-11-04	1	UT
2155	2023-11-05	2	UT
2155	2023-11-06	6	UT
2155	2023-11-07	5	UT
2155	2023-11-08	7	UT
2155	2023-11-09	3	UT
2155	2023-11-10	8	UT
2155	2023-11-11	4	UT
2155	2023-11-12	1	UT
2155	2023-11-13	12	UT
2155	2023-11-14	12	UT
2155	2023-11-15	10	UT
2155	2023-11-16	13	UT
2155	2023-11-17	11	UT
2155	2023-11-18	4	UT
2155	2023-11-19	3	UT
2196	2023-10-21	4	UT
2196	2023-10-22	0	UT
2196	2023-10-23	2	UT
2196	2023-10-24	3	UT
2196	2023-10-25	2	UT
2196	2023-10-26	2	UT
2196	2023-10-27	2	UT
2196	2023-10-28	4	UT
2196	2023-10-29	2	UT
2196	2023-10-30	6	UT
2196	2023-10-31	4	UT
2196	2023-11-01	3	UT
2196	2023-11-02	2	UT
2196	2023-11-03	0	UT
2196	2023-11-04	2	UT
2196	2023-11-05	4	UT
2196	2023-11-06	2	UT
2196	2023-11-07	7	UT
2196	2023-11-08	7	UT
2196	2023-11-09	6	UT
2196	2023-11-10	1	UT
2196	2023-11-11	6	UT
2196	2023-11-12	0	UT
2196	2023-11-13	7	UT
2196	2023-11-14	2	UT
2196	2023-11-15	4	UT
2196	2023-11-16	5	UT
2196	2023-11-17	8	UT
2196	2023-11-18	4	UT
2196	2023-11-19	1	UT
2205	2023-10-21	0	UT
2205	2023-10-22	0	UT
2205	2023-10-23	0	UT
2205	2023-10-24	0	UT
2205	2023-10-25	4	UT
2205	2023-10-26	1	UT
2205	2023-10-27	2	UT
2205	2023-10-28	0	UT
2205	2023-10-29	0	UT
2205	2023-10-30	1	UT
2205	2023-10-31	0	UT
2205	2023-11-01	1	UT
2205	2023-11-02	0	UT
2205	2023-11-03	0	UT
2205	2023-11-04	0	UT
2205	2023-11-05	1	UT
2205	2023-11-06	1	UT
2205	2023-11-07	0	UT
2205	2023-11-08	1	UT
2205	2023-11-09	0	UT
2205	2023-11-10	2	UT
2205	2023-11-11	0	UT
2205	2023-11-12	0	UT
2205	2023-11-13	2	UT
2205	2023-11-14	0	UT
2205	2023-11-15	3	UT
2205	2023-11-16	2	UT
2205	2023-11-17	1	UT
2205	2023-11-18	1	UT
2205	2023-11-19	0	UT
2221	2023-10-21	0	UT
2221	2023-10-22	0	UT
2221	2023-10-23	1	UT
2221	2023-10-24	0	UT
2221	2023-10-25	0	UT
2221	2023-10-26	0	UT
2221	2023-10-27	0	UT
2221	2023-10-28	0	UT
2221	2023-10-29	0	UT
2221	2023-10-30	0	UT
2221	2023-10-31	1	UT
2221	2023-11-01	1	UT
2221	2023-11-02	0	UT
2221	2023-11-03	0	UT
2221	2023-11-04	0	UT
2221	2023-11-05	0	UT
2221	2023-11-06	0	UT
2221	2023-11-07	0	UT
2221	2023-11-08	0	UT
2221	2023-11-09	0	UT
2221	2023-11-10	0	UT
2221	2023-11-11	0	UT
2221	2023-11-12	0	UT
2221	2023-11-13	0	UT
2221	2023-11-14	0	UT
2221	2023-11-15	0	UT
2221	2023-11-16	0	UT
2221	2023-11-17	0	UT
2221	2023-11-18	0	UT
2221	2023-11-19	0	UT
2260	2023-10-21	1	UT
2260	2023-10-22	1	UT
